,playlist_id,video_list
37,PLWyo83LGgCHrCQrXuyMcOA72jQ0aawD32,"[{'title': '11 chapter 13 Physics || Kinetic Theory 01: Introduction to KTG and Equation of States (Gas Laws )', 'video_id': '5S5Wu7GG2JI'}, {'title': 'Kinetic Theory 02 : KINETIC THEORY OF GASES (KTG) :  Derivation and Numericals JEE MAINS / NEET ||', 'video_id': 'HEbtSbtLtAM'}, {'title': ""Kinetic Theory 03 : RMS Velocity , Maxwell's distribution of Velocities and Mean Free Path"", 'video_id': 'gg2xSW0MIlM'}, {'title': ""Thermal Properties Of Matter 06 | Heat Transfer : RADIATION : Black Body and Krichoff's Law JEE/NEET"", 'video_id': 'e81poLpIzHA'}, {'title': ""Thermal Properties Of Matter 07 | Heat Transfer : Radiation 02 | Wiens Law n Stefan's- Boltzmann Law"", 'video_id': '9FnyDK9xQjE'}, {'title': 'Thermal Properties Of Matter 08 |  Radiation 03 | Newtons Law Of Cooling JEE MAINS/NEET', 'video_id': 'Jdx2LJDRcJ4'}, {'title': 'अश्या पद्धतीने भाज्या आणि किराणा निर्जंतुक करा। स्वतः आणि परिवाराची काळजी घ्या। Stay Home Stay Safe', 'video_id': 'gI0XmVV_9I0'}, {'title': 'ज्वारीचा असा पौष्टिक आणि पोटभरीचा नाश्ता, जो तुम्ही रोज करून खाल | Healthy Jowar Uttapam', 'video_id': 'hPd3rhUNH7I'}, {'title': 'Shiv Sena Isolated Over Kangana Ranaut Issue | Dr. Manish Kumar | Capital TV', 'video_id': 'OYQ9D54s630'}]"
38,PLYVDsiuOZP5rSLMBo_Y5H-JyduJ8DrtEX,"[{'title': 'JEE Main 2002 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': '5ypBqKyKJII'}, {'title': 'JEE Main 2002 Physics Solutions | Kinetic Theory of Gases-02', 'video_id': 'C22VElWZX48'}, {'title': 'JEE Main 2002 Physics Solutions | Kinetic Theory of Gases-03', 'video_id': 'NiO5HQ46i54'}, {'title': 'JEE Main 2004 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'zswVdpPT1XU'}, {'title': 'JEE Main 2004 Physics Solutions | Kinetic Theory of Gases-02', 'video_id': 'dfXIkXv5ELI'}, {'title': 'JEE Main 2005 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'wq49H1MlmgI'}, {'title': 'JEE Main 2006 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'PilLZmVoSo0'}, {'title': 'JEE Main 2007 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'z7FeJKqKL10'}, {'title': 'JEE Main 2008 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': '8H-hRoYCDjQ'}, {'title': 'JEE Main 2009 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'qeYCYJU2y3w'}, {'title': 'JEE Main 2011 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'UeDGdh0RGws'}, {'title': 'JEE Main 2012 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'Q856Y8Q6EyE'}, {'title': 'JEE Main 2013 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'e0Cd_1-xKhA'}, {'title': 'JEE Main 2013 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'KI1sFkhkwwk'}, {'title': 'JEE Main 2013 Physics Solutions | Kinetic Theory of Gases-02', 'video_id': '7Co1Lz0RnHQ'}, {'title': 'JEE Main 2014 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'SMJBC8qWHSc'}, {'title': 'JEE Main 2014 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'u9HesgkcGMk'}, {'title': 'JEE Main 2014 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'Xs9SA6pgWHQ'}, {'title': 'JEE Main 2014 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'KOJcnTqDZZI'}, {'title': 'JEE Main 2015 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'eS3wgRQuvkk'}, {'title': 'JEE Main 2015 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'H4k6pyFLsM8'}, {'title': 'JEE Main 2017 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'n5vnphOXLIs'}, {'title': 'JEE Main 2017 Physics Solutions | Kinetic Theory of Gases 02', 'video_id': 'tOdxjElxXSE'}, {'title': 'JEE Main 2017 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'hcmIAuRGZu8'}, {'title': 'JEE Main 2017 Physics Solutions | Kinetic Theory of Gases-01', 'video_id': 'wtCcRdAjg4E'}, {'title': 'JEE Main 2017 Physics Solutions | Kinetic Theory of Gases-02', 'video_id': 'MvTZBn3kRdc'}, {'title': 'JEE Main 2019 Physics Solutions | Kinetic Theory of Gases 01', 'video_id': 'pB4p947cjAQ'}, {'title': 'JEE Main 2019 Physics Solutions | Kinetic Theory of Gases 01', 'video_id': 'T3xDSXS0wjE'}, {'title': 'JEE Main 2019 Physics Solutions | Kinetic Theory of Gases 01', 'video_id': 'aDxLSzKOxvE'}, {'title': 'JEE Main 2019 Physics Solutions | Kinetic Theory of Gases 01', 'video_id': '2v36cPTK4Ik'}, {'title': 'JEE Main 2019 Physics Solutions | Kinetic Theory of Gases 02', 'video_id': 'aZjoForPLUY'}, {'title': 'JEE Main 2019 Physics Solutions | Kinetic Theory of Gases 01', 'video_id': 'xnm3SK--9X8'}, {'title': 'JEE Main 2019 Physics Solutions | Kinetic Theory of Gases 01', 'video_id': '7VbWs2JG6pg'}, {'title': 'JEE Main 2019 Physics Solutions | Kinetic Theory of Gases 01', 'video_id': 'reYIrkrf3BM'}, {'title': 'JEE Main 2019 Physics Solutions | Kinetic Theory of Gases 02', 'video_id': 'Am0-G8E3Jf8'}, {'title': 'JEE Main 2019 Physics Solutions | Kinetic Theory of Gases 01', 'video_id': 'LxnM5OGJkpo'}, {'title': 'JEE Main 2019 Physics Solutions | Kinetic Theory of Gases 01', 'video_id': 'uxPOaxI9SG4'}, {'title': 'JEE Main 2019 Physics Solutions | Kinetic Theory of Gases 01', 'video_id': 'r2f6WubYLAc'}, {'title': 'JEE Main 2019 Physics Solutions | Kinetic Theory of Gases 01', 'video_id': 'T7Ki_3gKbcU'}]"
39,PLYVDsiuOZP5oHr3ad8oorBy2CP-B0ru4Z,"[{'title': 'Class 11 Physics | Kinetic Theory of Gases | #1 Introduction to Kinetic Theory of Gases | JEE & NEET', 'video_id': 'x-1YhF5FHFw'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #2 Behaviour of Real Gases | For JEE & NEET', 'video_id': 'jDoahyCw91E'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #3 Gas Laws | For JEE & NEET', 'video_id': 'udNGHumWzcQ'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #4 State of Gas | For JEE & NEET', 'video_id': 'T12Y1QRApZU'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #5 Solved Example-1 on KTG | For JEE & NEET', 'video_id': '-H7w5hdNOuI'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #6 Solved Example-2 on KTG | For JEE & NEET', 'video_id': 'JFmcOV_gfC4'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #7 Solved Example-3 on KTG  | For JEE & NEET', 'video_id': 'PW5mOLQ4rkc'}, {'title': ""Class 11 Physics | Kinetic Theory of Gases | #8 Avogadro's Hypothesis & Dalton's Law |For JEE & NEET"", 'video_id': 'bfUrISDj-xQ'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #9 Modified form of Gas Law | For JEE & NEET', 'video_id': 'LHd0mbp8AAA'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #10 Solved Example-4 on KTG | For JEE & NEET', 'video_id': 'QUNoRNc1mJE'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #11 Solved Example-5 on KTG | For JEE & NEET', 'video_id': '1dicE_UW_iQ'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases  | #12 Solved Example-6 on KTG | For JEE & NEET', 'video_id': 'HLTkPVzuJ2A'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #13 Solved Example-7 on KTG | For JEE & NEET', 'video_id': '0VL3Mv86-sg'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #14 Air Pressure & Barometer | For JEE & NEET', 'video_id': 't_kBbIyCgeM'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #15 Solved Example-8 on KTG | For JEE & NEET', 'video_id': 'LpH9XZXkZtU'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #16 Solved Example-9 on KTG | For JEE & NEET', 'video_id': '1HsCgKF3Us8'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #17 Solved Example-10 on KTG | For JEE & NEET', 'video_id': '7u0NtfLH9j0'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #18 Different Molecular Speeds for a Gas Molecule', 'video_id': 'm19iS79b5uY'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #19 Distribution of Molecular Speeds | For JEE & NEET', 'video_id': 'BdOcz9Q9iR8'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #20 Pressure Exerted by a Gas | For JEE & NEET', 'video_id': 'QJn2WSzgbIw'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #21 Translational Kinetic Energy of a Gas Molecule', 'video_id': 'wNuzsH04AyM'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #22 Solved Example-11 on KTG | For JEE & NEET', 'video_id': 'SLUPX83hp2E'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #23 Solved Example-12 on KTG | For JEE & NEET', 'video_id': 'h2WbVWb6clU'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #24 Solved Example-13 on KTG |  For JEE & NEET', 'video_id': '31-aZd_MMt0'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #25 Solved Example-14 on KTG | For JEE & NEET', 'video_id': '1kDftKtY-Zk'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #26 Degrees of Freedom & Equipartition of Energy', 'video_id': 'qyLrCR15rBY'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #27 Degrees of Freedom for Different Gas Molecules', 'video_id': 'IDANRDPDt84'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #28 Degrees of Freedom for a Gaseous Mixture|JEE & NEET', 'video_id': 'eukipthV6Kg'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #29 Solved Example-15 on KTG | For JEE & NEET', 'video_id': 'ZTQnsOwYijA'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #30 Solved Example-16 on KTG  | For JEE & NEET', 'video_id': '3H76TUAWLAQ'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases  | #31 Solved Example-17 on KTG |  For JEE & NEET', 'video_id': 'RsS28ABJblU'}, {'title': 'Class 11 Physics | Kinetic Theory of Gases | #32 Solved Example-18 on KTG | For JEE & NEET', 'video_id': 'niAt4zYb3v8'}]"
40,PLKa_ItsQ-6bt_XmjFZIeAgoTOyhALixvW,"[{'title': 'Introduction to Magnetic Effects of Current Part 1 | Onion Physics by Ashish Arora', 'video_id': 'BcsIY86e8JE'}, {'title': 'Magnetic Effects of Current Part 2 | Field due to a Wire | Onion Physics by Ashish Arora', 'video_id': 'C0MXs5WRKEg'}, {'title': 'Magnetic Effects of Current Part 3 | Field due to a Circular Wire | Onion Physics by Ashish Arora', 'video_id': 'WV3FQrAKEvY'}, {'title': 'Magnetic Effects of Current Part 4 | Magnetic Force on moving charge | Onion Physics by Ashish Arora', 'video_id': 'kv_S6luziDg'}, {'title': 'Magnetic Effects of Current Part 5 | Linear Motion of in Electromagnetic Field | Onion Physics', 'video_id': 'mtsDBXC2kBA'}, {'title': 'Magnetic Effects of Current Part 7 | Magnetic Force on a Conductor | Onion Physics by Ashish Arora', 'video_id': 'AZao6S5Nq2w'}]"
41,PLjvx7xqdpePL2mwAZqflTLYlAbvdLA8J4,"[{'title': 'Moving Charges | Formulae and Concept REVISION in 13 min | JEE Physics by Mohit Sir (IIT KGP)', 'video_id': 'ULD2Ok1CGJk'}, {'title': 'JEE Main 2024 - B due to Solid/Hollow Wire 😲 | +4 Marks | Magnetic Effect of Current | Eduniti', 'video_id': '0JnfmHRYmPM'}, {'title': 'Magnetic Materials | Dia-Para and Ferromagnetism | Susceptibility | Hysteresis Curve | JEE Physics', 'video_id': '63cwdYXNlYE'}, {'title': '😃JEE 2023 - Magnetism & Matter #ncert_booster_series #shorts #eduniti', 'video_id': 'azaOPI9wheM'}, {'title': 'JEE Main 2023 PYQs - Moving Charges/MEC/EMI | Jan Attempt | Eduniti | Mohit Sir', 'video_id': 'Msvec50Tu94'}, {'title': 'Moving Charges & MEC April Attempt - JEE Main 2023 | Physics PYQs | Eduniti | Mohit Sir', 'video_id': 'AqrG_LildGg'}, {'title': 'Moving Charges & MEC July Attempt Solutions of JEE Main 2022 | Physics PYQs | Eduniti | Mohit Sir', 'video_id': 'dY4iKY2XlyM'}, {'title': 'Moving Charges & Magnetism June Attempt Solutions | JEE Main 2022 PYQs | Eduniti', 'video_id': 'dg7uPUfZ9UE'}, {'title': 'JEE 2021 Solution Series | Magnetism EMI AC | JEE Physics #MissionJEE2024', 'video_id': 'CEdTxgbbiaY'}, {'title': 'Moving Charges & MEC | JEE Main 2020 Solution | JEE Physics | PYQs | Mohit Sir | Eduniti', 'video_id': 'laPN9PLaFnU'}, {'title': 'JEE 2024: Moving Charges & MEC | Rank Booster Series 1.0 | Target 90+ Physics | Mohit Sir | Eduniti', 'video_id': 'SmZ_N0U_Bxc'}]"
42,PL24P3-cdGKKt3B52jPccBrEvNmVk5GZbX,"[{'title': ""Magnetic Sources and Effects JEE L2| Ampere's Law, Field Due to Solenoid, Toroid & Sheets | JEE 2022"", 'video_id': 'ikchRTiFZgo'}, {'title': ""Magnetic Sources and Effects JEE L-1 | Biot Savart's Law, Field Due to Coils and Wires | JEE 2022"", 'video_id': 'yQmBR0h84rI'}, {'title': 'Magnetic Sources and Effects JEE L3| Force On Moving Charges & Lorentz Force | JEE Physics |JEE 2022', 'video_id': '-v4oFAb7plk'}, {'title': 'Magnetic Sources and Effects JEE L4 | Force On Current Carrying Wires & Magentic Moment | JEE 2022', 'video_id': '_xkbw0bclHQ'}, {'title': 'Magnetic Sources and Effects JEE L5 | Advanced Questions on Magnetic Effects & Sources | JEE 2022', 'video_id': 'xdUGr_FkT7o'}, {'title': ""Magnetic Sources & Effects🔥 JEE 2022 [Ampere's law & Biot Savart's law ] | One shot | Shreyas ir"", 'video_id': 'YXAxYUXKhz0'}, {'title': 'Magnetic Sources & Effects [JEE 2022] L6 | Moving Coil Galvanometer | JEE Physics | Vedantu✌', 'video_id': 'za0gv4HwSt0'}]"
43,PL_A4M5IAkMacf--9QU-ep-YmRHc3e2_6v,"[{'title': '1 Bar magnets | Magnetic field | Magnetic effect of current | Magnetism | EMF | IIT advanced', 'video_id': 'GLwj8ufICQI'}, {'title': ""2 Bar magnets | Magnetic field due to moving charge | Magnetic field due to wire | Biot savat's law"", 'video_id': 'mP9VaR_IaY0'}, {'title': '3 Biot savarts law | Magnetic field due to straight wire | Magnetic effects of current | Magnetism', 'video_id': 'aDg2eUDRAb8'}, {'title': '4 Magnetic field due to current carrying loop | Magnetic effect of current | Magnetism | IIT JEE', 'video_id': 'PyT5Ux3ivIs'}, {'title': '5 Magnetic field due to current carrying loop | Solenoid magnetic line of forces | Magnetism IIT JEE', 'video_id': '2Tgqg5dWHb0'}, {'title': ""6 Solenoid | Ampere's law | Toroid | Magnetic effect of current | Magnetism | IIT JEE Main adv"", 'video_id': '183w8THazFg'}, {'title': ""#7-Ampere's law| Magnetic field due to long cylinder| Magnetic effect of current| Magnetism| JEE IIT"", 'video_id': 'QGSLX3qvT0I'}]"
44,PLF_7kfnwLFCF8sjVSdxn3yWAghIgVnw26,"[{'title': 'Moving Charges and Magnetism 01 : Biot-Savart  Law : Magnetic Field due to Straight Wire JEE/NEET', 'video_id': 'pJtE71ox6UA'}, {'title': 'Moving Charges n Magnetism 02 : Magnetic Field due to Circular Current Carrying Loop n Arc JEE/NEET', 'video_id': 'jxhia9Jap-E'}, {'title': 'Moving Charges n Magnetism 03 : Magnetic Field on the axis of a Circular Current Loop JEE MAINS/NEET', 'video_id': 'RW6tg-bMAC0'}, {'title': ""Moving Charges n Magnetism 04 :Ampere's Circuital Law :Magnetic Field due to Infinte wire n Cylinder"", 'video_id': 'vX_kd5XiEN8'}, {'title': ""Moving Charges n Magnetism 05 : Solenoid I Magnetic Field due to Solenoid : Ampere's Law JEE/NEET"", 'video_id': 'WEYTi4mEC6o'}, {'title': ""Moving Charges n Magnetism 06 : Toroid I Magnetic Field due to Toroid : Ampere's Law JEE/NEET"", 'video_id': '_s9RHneWtfo'}, {'title': 'Moving Charges n Magnetism 07 : Force on a Moving Charge in Magnetic Field : Magnetic Force JEE/NEET', 'video_id': '22aHHqfJWe0'}, {'title': 'Moving Charges n Magnetism 08 : Motion of a charged Particle in Magnetic Field : JEE /NEET', 'video_id': 'cTk6G4tcs0w'}, {'title': 'Moving Charges n Magnetism 09 : Helical Path of Charge Particle in Magnetic Field : JEE /NEET', 'video_id': 'BEiKa7hVg8Q'}, {'title': 'Moving Charges n Magnetism 10 : Lorentz Force - Motion of Charge in Electro-Magnetic Field JEE /NEET', 'video_id': 'L1yJ0HlvcBQ'}, {'title': 'Moving Charges n Magnetism 11 : Cyclotron : Construction-Working-Uses-Limitations JEE /NEET', 'video_id': 'jm6iMX_4-DI'}, {'title': 'Moving Charges n Magnetism 12 : Force on a Current Carrying Conductor in Magnetic Field JEE/NEET', 'video_id': 'sUvtNPHMz7k'}, {'title': 'Moving Charges n Magnetism 13 : Force Between Parallel infinite Current Carrying Conductor JEE/NEET', 'video_id': 'eYqqfT9ZBJ0'}, {'title': 'Moving Charges n Magnetism 14 : Magnetic Moment :Current Loop as Magnetic Dipole : JEE/NEET', 'video_id': 'lCvvcnsQgiA'}, {'title': 'Moving Charges n Magnetism 15 :Torque on a Current Loop in Uniform Magnetic Field JEE/NEET', 'video_id': 'xruHpCkSSoY'}, {'title': 'Moving Charges n Magnetism 16: Moving Coil Galvanometer - Radial Field, Current n Voltage Senstivity', 'video_id': 'b02fWSlEfO8'}]"
45,PLbu_fGT0MPstKfbtCysXQqi-G1gkwR0oM,"[{'title': 'Simple Harmonic Motion L1 | Equation of SHM | #jee2024 #jee2025 #jeephysics #namokaul', 'video_id': 'wfvVstsSZ2E'}, {'title': 'Simple Harmonic Motion L2 | SHM Problems | #jee2024 #jee2025 #jeephysics #namokaul', 'video_id': 'X2es_TGdSyQ'}, {'title': 'Simple Harmonic Motion L3 | Energy | Time Period | #jee2024 #jee2025 #jeephysics #namokaul', 'video_id': '2-d62gE7pL8'}, {'title': 'Simple Harmonic Motion L4 | Time Period SHM | #jee2024 #jee2025 #jeephysics #namokaul', 'video_id': '7V0lBBKS3ys'}, {'title': 'Simple Harmonic Motion L5 | Energy Method SHM | #jee2024 #jee2025 #jeephysics #namokaul', 'video_id': 'kwEqDUHUxaU'}, {'title': 'Simple Harmonic Motion L6 | Superposition of SHM | #jee2024 #jee2025 #jeephysics #namokaul', 'video_id': 'CK4Jk0YFtEQ'}, {'title': 'Simple Harmonic Motion JPP - 1 | #jee2024 #jee2025 #jeephysics #namokaul', 'video_id': 'U351hxH7Bho'}, {'title': 'Simple Harmonic Motion JPP - 2 | #jee2024 #jee2025 #jeephysics #namokaul', 'video_id': 'jdaCoCvB51Q'}]"
46,PLPyapQSxH6mY-fUOkQ60QMMG8bcMRlh_5,"[{'title': ""Hooke's Law Introduction - Force of a Spring"", 'video_id': 'EbVeoJBjHTw'}, {'title': 'Determining the Spring Constant, k, with a Vertically Hanging Mass', 'video_id': 'flCA41BG7Do'}, {'title': 'The Human Spine acts like a Compression Spring', 'video_id': '4d7dHY7RLjA'}, {'title': 'Simple Harmonic Motion Introduction(SHM) via a Horizontal Mass-Spring System', 'video_id': 'QVkfRELZpK0'}, {'title': 'Simple Harmonic Motion(SHM) - Force, Acceleration, & Velocity at 3 Positions', 'video_id': 'N3JV8WDTBc0'}, {'title': 'Horizontal vs. Vertical Mass-Spring System', 'video_id': 'CYyOHGOPTXc'}, {'title': 'When is a Pendulum in Simple Harmonic Motion?(SHM)', 'video_id': 'vQypNfbga5U'}, {'title': 'Demonstrating What Changes the Period of Simple Harmonic Motion(SHM)', 'video_id': '4CFkXeEDjNE'}, {'title': 'Triple the Mass in a Mass-Spring System. How does Period Change?', 'video_id': 'OgLO7qrS2q0'}, {'title': 'Frequency vs. Period in Simple Harmonic Motion(SHM)', 'video_id': 'YYroaY0Gd9Q'}, {'title': 'Comparing Simple Harmonic Motion(SHM) to Circular Motion - Demonstration', 'video_id': 'JSBw-JyFgZk'}, {'title': 'Simple Harmonic Motion(SHM) - Position Equation Derivation', 'video_id': 'Lv3T0zoJYzs'}, {'title': 'Simple Harmonic Motion(SHM) - Velocity and Acceleration Equation Derivations', 'video_id': 'bjLo-WCmsAo'}, {'title': 'Simple Harmonic Motion(SHM) - Graphs of Position, Velocity, and Acceleration', 'video_id': '6TQXZygxsTc'}, {'title': 'Simple Harmonic Motion(SHM) - Graphs of Mechanical Energies', 'video_id': 'HuV8itFrht4'}, {'title': 'Demonstrating Position, Velocity, and Acceleration of a Mass-Spring System', 'video_id': 'ifFEnnKD1wc'}, {'title': 'Creating Circular Motion from Sine and Cosine Curves', 'video_id': 'ZnZHdta97K4'}, {'title': 'AP Physics 1: Simple Harmonic Motion Review', 'video_id': 'IUJBFeokd-0'}, {'title': 'AP Physics 1: Mechanical Waves Review', 'video_id': 'O7DD1otBwt0'}, {'title': 'Introduction to Waves', 'video_id': 'drOnyIIe5Eg'}, {'title': 'Understanding Longitudinal and Transverse Waves, Wavelength, and Period using Graphs', 'video_id': '4d4h3RT-lO4'}, {'title': 'Wave Speed Equation Derivation and Demonstration', 'video_id': 'O9cRDGsDKwU'}, {'title': 'Wave Superposition Introduction', 'video_id': 'JUCLoczzwPo'}, {'title': 'Wave Superposition Multiple Choice Problems', 'video_id': 'AoaPZ5enEvQ'}, {'title': 'Standing Waves Introduction', 'video_id': 'DUPLRe5PHvE'}, {'title': 'Determining the Speed of a Standing Wave - Demonstration', 'video_id': 'u8GHsAl_-3w'}, {'title': 'Longitudinal Standing Waves Demonstration', 'video_id': '3QbmvunlQR0'}, {'title': 'How Is This Standing Wave Possible?', 'video_id': 'mZwhVLHJj-8'}, {'title': 'What is Sound?', 'video_id': 'IhzZAoSYDLE'}, {'title': 'Doppler Effect in One Minute -- #VeritasiumContest', 'video_id': 'odH_IQ6rLHQ'}, {'title': 'Doppler Effect Demonstrations and Animations', 'video_id': 'SqGtp6RQy_8'}, {'title': 'Resonance Introduction using 9 Demonstrations', 'video_id': 'B_u3sGbpM8M'}, {'title': 'Demonstrating Sympathetic Vibrations - A Video Project by Bobby', 'video_id': 'ZDOGBUI-2KU'}, {'title': 'Stringed Instrument Frequencies', 'video_id': '5VARE8LhUTI'}, {'title': 'Wind Instrument Frequencies (open and closed pipe instruments)', 'video_id': 'yW5vMCdBeMw'}, {'title': 'Demonstrating Beat Frequency - A Video Project by Bo', 'video_id': 'rmvDu6EY2lE'}, {'title': 'Noise Canceling Headphones Explained in One Minute -- #VeritasiumContest', 'video_id': 's09xkfKRBwg'}, {'title': 'Simple Harmonic Motion Derivations using Calculus (Mass-Spring System)', 'video_id': 'K_R8WGnm5mU'}, {'title': 'Phase Constant', 'video_id': '_WTvmO6mX6I'}, {'title': 'Simple Pendulum - Simple Harmonic Motion Derivation using Calculus', 'video_id': 'K3HC1S84jP8'}, {'title': 'Physical Pendulum - Period Derivation and Demonstration using Calculus', 'video_id': 'ho3dtM0nCgM'}, {'title': 'Total Mechanical Energy in Simple Harmonic Motion', 'video_id': 'vhq4euTgu8E'}, {'title': 'Velocity as a function of Position in Simple Harmonic Motion', 'video_id': 'MSUTt1oucLU'}]"
47,PLF_7kfnwLFCEvhpUaPoDQvhPwug0aZ1R4,"[{'title': 'Class 11 chap 14 || Oscillations 01 || SHM 01 : Introduction and Condition for SHM JEE MAINS/NEET', 'video_id': 'mphn5DiugP4'}, {'title': 'Oscillations || SHM 02 : Equation for Simple Harmonic Motion  || SHM EquationJEE MAINS/NEET', 'video_id': '58BP2q_C8Ro'}, {'title': 'Oscillations || SHM 03 : Phasor diagram in SHM || Circular Motion and SHM JEE MAINS/NEET ||', 'video_id': 'pgaMsIeN13Y'}, {'title': 'Oscillations || SHM 04 : Energy in SHM : Potential and Kinetic EnergyJEE MAINS/NEET', 'video_id': 'JiZfUhnMdX0'}, {'title': 'Oscillations || SHM 05 : Graphs in SHM || Graphs of sine and cosine function JEE MAINS/NEET', 'video_id': '4hYwI-kb6rs'}, {'title': 'Oscillations || SHM 06 : Spring Block Oscillations (part 1) and Time Period of SHM JEE MAINS/NEET', 'video_id': 'Tzug3qV9K0w'}, {'title': 'Oscillations || SHM 07 : Spring Block (part 2) Series Parallel Combination of Springs JEE MAINS/NEET', 'video_id': 'awLTubslmxc'}, {'title': 'Oscillations || SHM 08 : Previous Year IIT JEE Questions of SHM JEE MAINS/NEET', 'video_id': '_eAS3ul_ffM'}, {'title': 'Oscillations || SHM 09 : Time Period Of Simple Pendulum || Time Period of SHM JEE MAINS/NEET', 'video_id': 'Re5aQ9T46TI'}, {'title': 'Oscillations || SHM 10 : Time Period Of Physical Pendulum || Time Period Of SHM JEE MAINS/NEET', 'video_id': 'mHC_sGg9I6A'}, {'title': 'Oscillations || SHM 11 : Tunnel Through Earth || Time Period of SHM JEE MAINS/NEET', 'video_id': 'OZHrlH8C84U'}, {'title': 'Oscillations || SHM 12 : Oscillation of a Liquid Column in a U - Tube JEE MAINS/NEET', 'video_id': '-EKWC9SYuGo'}, {'title': 'Oscillations || SHM 13 : Oscillation of a Floating Body  JEE MAINS/NEET', 'video_id': '8qc_Nb5pIPU'}, {'title': 'Oscillations || SHM 14 : Combination Of SHM || Superposition Of SHM JEE MAINS/NEET', 'video_id': '8rw5e5fGxNs'}]"
